trial,chunk_action_step,action_values.0,action_values.1,action_values.2,action_values.3,action_values.4,action_values.5,predicted_action_eef_z
4,13,-9.068390846252441,55.11827850341797,-29.351099014282227,-97.78477478027344,-6.602212905883789,82.63204956054688,0.27608037660770013
4,14,-8.73330307006836,54.135128021240234,-29.41964340209961,-98.93273162841797,-6.652705192565918,82.09103393554688,0.275446060117268
4,15,-8.921879768371582,53.441585540771484,-28.937679290771484,-99.60693359375,-6.715546607971191,82.4861068725586,0.27406857346681496
4,16,-9.022340774536133,54.787288665771484,-26.78618812561035,-100.5365219116211,-6.954251289367676,81.36046600341797,0.2720173854121755
4,17,-9.271208763122559,53.46837615966797,-26.343101501464844,-101.89195251464844,-7.026775360107422,80.96005249023438,0.26981054311571606
4,18,-9.566744804382324,53.619388580322266,-24.56707763671875,-102.74268341064453,-6.94410514831543,80.3831787109375,0.266686362058593
4,19,-9.189833641052246,53.13701248168945,-22.96302032470703,-104.34820556640625,-6.942598342895508,80.00218200683594,0.26275690885619235
4,20,-8.98762321472168,51.289974212646484,-23.418785095214844,-104.35071563720703,-6.792548179626465,80.46430969238281,0.26136551994653967
4,21,-8.787346839904785,49.17844009399414,-24.458383560180664,-103.79563903808594,-6.580399513244629,79.32600402832031,0.2608987180612586
4,22,-8.747061729431152,49.79218673706055,-22.312541961669922,-104.031494140625,-6.594605445861816,79.13018798828125,0.25731569010479216
4,23,-9.028154373168945,48.762245178222656,-22.740646362304688,-103.93731689453125,-6.492422103881836,78.48928833007812,0.2568837113169234
4,24,-9.510820388793945,49.29035949707031,-22.76486587524414,-104.0644760131836,-6.556336402893066,76.91734313964844,0.25757978499629197
4,25,-9.347002029418945,48.94412612915039,-23.296825408935547,-104.35246276855469,-6.545244216918945,77.674560546875,0.2581325537406247
4,26,-9.667804718017578,48.00400161743164,-22.793563842773438,-105.3817138671875,-6.309597969055176,77.27743530273438,0.25553614523343227
4,27,-10.68320369720459,48.249183654785156,-23.12107276916504,-105.54633331298828,-6.464461326599121,77.18768310546875,0.2564912872078209
4,28,-10.40579605102539,47.75487518310547,-22.910568237304688,-106.89054870605469,-6.172656059265137,77.61534118652344,0.2548863809531741
4,29,-10.603508949279785,47.228355407714844,-24.42279052734375,-107.19462585449219,-6.256741523742676,77.1917724609375,0.257280962820561
4,30,-10.541645050048828,47.125831604003906,-24.342609405517578,-107.62288665771484,-6.138071060180664,77.29386901855469,0.25680982643026373
4,31,-11.088948249816895,46.30991744995117,-24.806781768798828,-107.44654083251953,-6.208904266357422,77.68251037597656,0.25675797379672194
4,32,-11.046573638916016,45.498634338378906,-24.65683937072754,-108.03720092773438,-6.131087303161621,79.31404113769531,0.2550880907659913
4,33,-11.271566390991211,44.52751159667969,-25.386110305786133,-108.34114074707031,-6.079239845275879,78.26931762695312,0.2551906813952366
4,34,-11.584424018859863,44.16129684448242,-24.937755584716797,-108.33172607421875,-6.180593490600586,78.90232849121094,0.2537080407069644
4,35,-11.464773178100586,42.5660400390625,-25.261432647705078,-109.11136627197266,-6.338911056518555,78.0511474609375,0.25179942225615454
4,36,-11.536111831665039,41.655967712402344,-25.60235023498535,-109.63115692138672,-6.434220314025879,77.27706909179688,0.25099276449513824
4,37,-11.3183012008667,41.22894287109375,-26.699426651000977,-109.03182220458984,-6.296806335449219,77.78660583496094,0.25309319660809
4,38,-11.407425880432129,41.37205505371094,-25.962966918945312,-109.10868835449219,-6.473213195800781,77.82342529296875,0.25163954388264514
4,39,-11.583629608154297,40.47747039794922,-27.013286590576172,-108.11434936523438,-6.110084533691406,77.11156463623047,0.2531001060702737
4,40,-11.713717460632324,40.14447784423828,-26.835294723510742,-108.29862976074219,-5.975530624389648,76.42723846435547,0.2521542953242388
4,41,-12.052886962890625,40.89768981933594,-26.588695526123047,-108.19367980957031,-6.118083953857422,74.04686737060547,0.2527432060677342
4,42,-12.672511100769043,41.252559661865234,-25.724905014038086,-108.65275573730469,-6.271181106567383,60.72067642211914,0.25115123734067996
4,43,-12.747591018676758,40.11181640625,-26.82416534423828,-108.60185241699219,-5.8904194831848145,57.90497589111328,0.2519470350840603
4,44,-13.304365158081055,40.2379035949707,-26.59040641784668,-108.48486328125,-5.926299095153809,58.433319091796875,0.2516685456462729
4,45,-14.59974193572998,41.975311279296875,-27.559593200683594,-107.47950744628906,-5.808493614196777,65.11695861816406,0.2566223911490919
4,46,-16.930116653442383,43.21842956542969,-29.62980842590332,-106.4263916015625,-4.816498756408691,70.93799591064453,0.2628629937906174
4,47,-18.370332717895508,42.36791229248047,-31.53403663635254,-105.29059600830078,-4.475576400756836,65.90641784667969,0.2656944561963572
4,48,-17.873218536376953,41.70706558227539,-31.480031967163086,-106.17417907714844,-4.753457069396973,65.2266616821289,0.2645831485720771
4,49,-9.029135704040527,32.642333984375,-21.78968048095703,-86.61698150634766,-6.224292755126953,49.32257080078125,0.23711483075268436
5,0,-14.780296325683594,83.52658081054688,-1.3574562072753906,-90.21454620361328,-6.9906206130981445,64.31275939941406,0.25588682687209907
5,1,-14.52565860748291,81.36164093017578,0.26682090759277344,-92.13095092773438,-7.365939140319824,65.78433227539062,0.2510298589444565
5,2,-14.057212829589844,77.3587417602539,-1.7386054992675781,-93.48841857910156,-7.385705947875977,67.87593078613281,0.25073780922879246
5,3,-14.637883186340332,74.86744689941406,-4.676883697509766,-93.02165985107422,-7.655393600463867,72.49124908447266,0.25378908670586564
5,4,-14.698725700378418,72.02787017822266,-8.628541946411133,-92.5169906616211,-7.544255256652832,72.0433349609375,0.25808223479043346
5,5,-14.586420059204102,67.02494812011719,-13.479071617126465,-92.70738983154297,-7.418816566467285,73.90426635742188,0.2615383639615559
5,6,-13.205909729003906,63.56886672973633,-21.964435577392578,-92.16801452636719,-6.563702583312988,79.26675415039062,0.2714501934372585
5,7,-12.837577819824219,63.20411682128906,-24.417869567871094,-92.58012390136719,-6.974636077880859,85.3110580444336,0.27473201457075547
5,8,-11.72547435760498,61.606346130371094,-25.469205856323242,-94.34471130371094,-7.03208065032959,85.01469421386719,0.2754492748772488
5,9,-10.605456352233887,61.07191848754883,-25.41779899597168,-95.20413208007812,-6.973566055297852,84.10623931884766,0.27516452823055687
5,10,-10.107404708862305,59.50784683227539,-27.50844955444336,-96.08771514892578,-6.86541748046875,83.54340362548828,0.2770509796054995
5,11,-9.962357521057129,58.241764068603516,-28.52235984802246,-97.08023834228516,-6.807568550109863,83.38211059570312,0.2776550806061169
5,12,-9.817127227783203,56.712650299072266,-29.362098693847656,-97.69730377197266,-6.681617736816406,83.16571044921875,0.27762248879858653
5,13,-9.068390846252441,55.11827850341797,-29.351099014282227,-97.78477478027344,-6.602212905883789,82.63204956054688,0.27608037660770013
5,14,-8.73330307006836,54.135128021240234,-29.41964340209961,-98.93273162841797,-6.652705192565918,82.09103393554688,0.275446060117268
5,15,-8.921879768371582,53.441585540771484,-28.937679290771484,-99.60693359375,-6.715546607971191,82.4861068725586,0.27406857346681496
5,16,-9.022340774536133,54.787288665771484,-26.78618812561035,-100.5365219116211,-6.954251289367676,81.36046600341797,0.2720173854121755
5,17,-9.271208763122559,53.46837615966797,-26.343101501464844,-101.89195251464844,-7.026775360107422,80.96005249023438,0.26981054311571606
5,18,-9.566744804382324,53.619388580322266,-24.56707763671875,-102.74268341064453,-6.94410514831543,80.3831787109375,0.266686362058593
5,19,-9.189833641052246,53.13701248168945,-22.96302032470703,-104.34820556640625,-6.942598342895508,80.00218200683594,0.26275690885619235
5,20,-8.98762321472168,51.289974212646484,-23.418785095214844,-104.35071563720703,-6.792548179626465,80.46430969238281,0.26136551994653967
5,21,-8.787346839904785,49.17844009399414,-24.458383560180664,-103.79563903808594,-6.580399513244629,79.32600402832031,0.2608987180612586
5,22,-8.747061729431152,49.79218673706055,-22.312541961669922,-104.031494140625,-6.594605445861816,79.13018798828125,0.25731569010479216
5,23,-9.028154373168945,48.762245178222656,-22.740646362304688,-103.93731689453125,-6.492422103881836,78.48928833007812,0.2568837113169234
5,24,-9.510820388793945,49.29035949707031,-22.76486587524414,-104.0644760131836,-6.556336402893066,76.91734313964844,0.25757978499629197
5,25,-9.347002029418945,48.94412612915039,-23.296825408935547,-104.35246276855469,-6.545244216918945,77.674560546875,0.2581325537406247
5,26,-9.667804718017578,48.00400161743164,-22.793563842773438,-105.3817138671875,-6.309597969055176,77.27743530273438,0.25553614523343227
5,27,-10.68320369720459,48.249183654785156,-23.12107276916504,-105.54633331298828,-6.464461326599121,77.18768310546875,0.2564912872078209
5,28,-10.40579605102539,47.75487518310547,-22.910568237304688,-106.89054870605469,-6.172656059265137,77.61534118652344,0.2548863809531741
5,29,-10.603508949279785,47.228355407714844,-24.42279052734375,-107.19462585449219,-6.256741523742676,77.1917724609375,0.257280962820561
5,30,-10.541645050048828,47.125831604003906,-24.342609405517578,-107.62288665771484,-6.138071060180664,77.29386901855469,0.25680982643026373
5,31,-11.088948249816895,46.30991744995117,-24.806781768798828,-107.44654083251953,-6.208904266357422,77.68251037597656,0.25675797379672194
5,32,-11.046573638916016,45.498634338378906,-24.65683937072754,-108.03720092773438,-6.131087303161621,79.31404113769531,0.2550880907659913
5,33,-11.271566390991211,44.52751159667969,-25.386110305786133,-108.34114074707031,-6.079239845275879,78.26931762695312,0.2551906813952366
5,34,-11.584424018859863,44.16129684448242,-24.937755584716797,-108.33172607421875,-6.180593490600586,78.90232849121094,0.2537080407069644
5,35,-11.464773178100586,42.5660400390625,-25.261432647705078,-109.11136627197266,-6.338911056518555,78.0511474609375,0.25179942225615454
5,36,-11.536111831665039,41.655967712402344,-25.60235023498535,-109.63115692138672,-6.434220314025879,77.27706909179688,0.25099276449513824
5,37,-11.3183012008667,41.22894287109375,-26.699426651000977,-109.03182220458984,-6.296806335449219,77.78660583496094,0.25309319660809
5,38,-11.407425880432129,41.37205505371094,-25.962966918945312,-109.10868835449219,-6.473213195800781,77.82342529296875,0.25163954388264514
5,39,-11.583629608154297,40.47747039794922,-27.013286590576172,-108.11434936523438,-6.110084533691406,77.11156463623047,0.2531001060702737
5,40,-11.713717460632324,40.14447784423828,-26.835294723510742,-108.29862976074219,-5.975530624389648,76.42723846435547,0.2521542953242388
5,41,-12.052886962890625,40.89768981933594,-26.588695526123047,-108.19367980957031,-6.118083953857422,74.04686737060547,0.2527432060677342
5,42,-12.672511100769043,41.252559661865234,-25.724905014038086,-108.65275573730469,-6.271181106567383,60.72067642211914,0.25115123734067996
5,43,-12.747591018676758,40.11181640625,-26.82416534423828,-108.60185241699219,-5.8904194831848145,57.90497589111328,0.2519470350840603
5,44,-13.304365158081055,40.2379035949707,-26.59040641784668,-108.48486328125,-5.926299095153809,58.433319091796875,0.2516685456462729
5,45,-14.59974193572998,41.975311279296875,-27.559593200683594,-107.47950744628906,-5.808493614196777,65.11695861816406,0.2566223911490919
5,46,-16.930116653442383,43.21842956542969,-29.62980842590332,-106.4263916015625,-4.816498756408691,70.93799591064453,0.2628629937906174
5,47,-18.370332717895508,42.36791229248047,-31.53403663635254,-105.29059600830078,-4.475576400756836,65.90641784667969,0.2656944561963572
5,48,-17.873218536376953,41.70706558227539,-31.480031967163086,-106.17417907714844,-4.753457069396973,65.2266616821289,0.2645831485720771
5,49,-9.029135704040527,32.642333984375,-21.78968048095703,-86.61698150634766,-6.224292755126953,49.32257080078125,0.23711483075268436
6,0,-14.780296325683594,83.52658081054688,-1.3574562072753906,-90.21454620361328,-6.9906206130981445,64.31275939941406,0.25588682687209907
6,1,-14.52565860748291,81.36164093017578,0.26682090759277344,-92.13095092773438,-7.365939140319824,65.78433227539062,0.2510298589444565
6,2,-14.057212829589844,77.3587417602539,-1.7386054992675781,-93.48841857910156,-7.385705947875977,67.87593078613281,0.25073780922879246
6,3,-14.637883186340332,74.86744689941406,-4.676883697509766,-93.02165985107422,-7.655393600463867,72.49124908447266,0.25378908670586564
6,4,-14.698725700378418,72.02787017822266,-8.628541946411133,-92.5169906616211,-7.544255256652832,72.0433349609375,0.25808223479043346
6,5,-14.586420059204102,67.02494812011719,-13.479071617126465,-92.70738983154297,-7.418816566467285,73.90426635742188,0.2615383639615559
6,6,-13.205909729003906,63.56886672973633,-21.964435577392578,-92.16801452636719,-6.563702583312988,79.26675415039062,0.2714501934372585
6,7,-12.837577819824219,63.20411682128906,-24.417869567871094,-92.58012390136719,-6.974636077880859,85.3110580444336,0.27473201457075547
6,8,-11.72547435760498,61.606346130371094,-25.469205856323242,-94.34471130371094,-7.03208065032959,85.01469421386719,0.2754492748772488
6,9,-10.605456352233887,61.07191848754883,-25.41779899597168,-95.20413208007812,-6.973566055297852,84.10623931884766,0.27516452823055687
6,10,-10.107404708862305,59.50784683227539,-27.50844955444336,-96.08771514892578,-6.86541748046875,83.54340362548828,0.2770509796054995
6,11,-9.962357521057129,58.241764068603516,-28.52235984802246,-97.08023834228516,-6.807568550109863,83.38211059570312,0.2776550806061169
6,12,-9.817127227783203,56.712650299072266,-29.362098693847656,-97.69730377197266,-6.681617736816406,83.16571044921875,0.27762248879858653
6,13,-9.068390846252441,55.11827850341797,-29.351099014282227,-97.78477478027344,-6.602212905883789,82.63204956054688,0.27608037660770013
6,14,-8.73330307006836,54.135128021240234,-29.41964340209961,-98.93273162841797,-6.652705192565918,82.09103393554688,0.275446060117268
6,15,-8.921879768371582,53.441585540771484,-28.937679290771484,-99.60693359375,-6.715546607971191,82.4861068725586,0.27406857346681496
6,16,-9.022340774536133,54.787288665771484,-26.78618812561035,-100.5365219116211,-6.954251289367676,81.36046600341797,0.2720173854121755
6,17,-9.271208763122559,53.46837615966797,-26.343101501464844,-101.89195251464844,-7.026775360107422,80.96005249023438,0.26981054311571606
6,18,-9.566744804382324,53.619388580322266,-24.56707763671875,-102.74268341064453,-6.94410514831543,80.3831787109375,0.266686362058593
6,19,-9.189833641052246,53.13701248168945,-22.96302032470703,-104.34820556640625,-6.942598342895508,80.00218200683594,0.26275690885619235
6,20,-8.98762321472168,51.289974212646484,-23.418785095214844,-104.35071563720703,-6.792548179626465,80.46430969238281,0.26136551994653967
6,21,-8.787346839904785,49.17844009399414,-24.458383560180664,-103.79563903808594,-6.580399513244629,79.32600402832031,0.2608987180612586
6,22,-8.747061729431152,49.79218673706055,-22.312541961669922,-104.031494140625,-6.594605445861816,79.13018798828125,0.25731569010479216
6,23,-9.028154373168945,48.762245178222656,-22.740646362304688,-103.93731689453125,-6.492422103881836,78.48928833007812,0.2568837113169234
6,24,-9.510820388793945,49.29035949707031,-22.76486587524414,-104.0644760131836,-6.556336402893066,76.91734313964844,0.25757978499629197
6,25,-9.347002029418945,48.94412612915039,-23.296825408935547,-104.35246276855469,-6.545244216918945,77.674560546875,0.2581325537406247
6,26,-9.667804718017578,48.00400161743164,-22.793563842773438,-105.3817138671875,-6.309597969055176,77.27743530273438,0.25553614523343227
6,27,-10.68320369720459,48.249183654785156,-23.12107276916504,-105.54633331298828,-6.464461326599121,77.18768310546875,0.2564912872078209
6,28,-10.40579605102539,47.75487518310547,-22.910568237304688,-106.89054870605469,-6.172656059265137,77.61534118652344,0.2548863809531741
6,29,-10.603508949279785,47.228355407714844,-24.42279052734375,-107.19462585449219,-6.256741523742676,77.1917724609375,0.257280962820561
6,30,-10.541645050048828,47.125831604003906,-24.342609405517578,-107.62288665771484,-6.138071060180664,77.29386901855469,0.25680982643026373
6,31,-11.088948249816895,46.30991744995117,-24.806781768798828,-107.44654083251953,-6.208904266357422,77.68251037597656,0.25675797379672194
6,32,-11.046573638916016,45.498634338378906,-24.65683937072754,-108.03720092773438,-6.131087303161621,79.31404113769531,0.2550880907659913
6,33,-11.271566390991211,44.52751159667969,-25.386110305786133,-108.34114074707031,-6.079239845275879,78.26931762695312,0.2551906813952366
6,34,-11.584424018859863,44.16129684448242,-24.937755584716797,-108.33172607421875,-6.180593490600586,78.90232849121094,0.2537080407069644
6,35,-11.464773178100586,42.5660400390625,-25.261432647705078,-109.11136627197266,-6.338911056518555,78.0511474609375,0.25179942225615454
6,36,-11.536111831665039,41.655967712402344,-25.60235023498535,-109.63115692138672,-6.434220314025879,77.27706909179688,0.25099276449513824
6,37,-11.3183012008667,41.22894287109375,-26.699426651000977,-109.03182220458984,-6.296806335449219,77.78660583496094,0.25309319660809
6,38,-11.407425880432129,41.37205505371094,-25.962966918945312,-109.10868835449219,-6.473213195800781,77.82342529296875,0.25163954388264514
6,39,-11.583629608154297,40.47747039794922,-27.013286590576172,-108.11434936523438,-6.110084533691406,77.11156463623047,0.2531001060702737
6,40,-11.713717460632324,40.14447784423828,-26.835294723510742,-108.29862976074219,-5.975530624389648,76.42723846435547,0.2521542953242388
6,41,-12.052886962890625,40.89768981933594,-26.588695526123047,-108.19367980957031,-6.118083953857422,74.04686737060547,0.2527432060677342
6,42,-12.672511100769043,41.252559661865234,-25.724905014038086,-108.65275573730469,-6.271181106567383,60.72067642211914,0.25115123734067996
6,43,-12.747591018676758,40.11181640625,-26.82416534423828,-108.60185241699219,-5.8904194831848145,57.90497589111328,0.2519470350840603
6,44,-13.304365158081055,40.2379035949707,-26.59040641784668,-108.48486328125,-5.926299095153809,58.433319091796875,0.2516685456462729
6,45,-14.59974193572998,41.975311279296875,-27.559593200683594,-107.47950744628906,-5.808493614196777,65.11695861816406,0.2566223911490919
6,46,-16.930116653442383,43.21842956542969,-29.62980842590332,-106.4263916015625,-4.816498756408691,70.93799591064453,0.2628629937906174
6,47,-18.370332717895508,42.36791229248047,-31.53403663635254,-105.29059600830078,-4.475576400756836,65.90641784667969,0.2656944561963572
6,48,-17.873218536376953,41.70706558227539,-31.480031967163086,-106.17417907714844,-4.753457069396973,65.2266616821289,0.2645831485720771
6,49,-9.029135704040527,32.642333984375,-21.78968048095703,-86.61698150634766,-6.224292755126953,49.32257080078125,0.23711483075268436
7,0,-14.780296325683594,83.52658081054688,-1.3574562072753906,-90.21454620361328,-6.9906206130981445,64.31275939941406,0.25588682687209907
7,1,-14.52565860748291,81.36164093017578,0.26682090759277344,-92.13095092773438,-7.365939140319824,65.78433227539062,0.2510298589444565
7,2,-14.057212829589844,77.3587417602539,-1.7386054992675781,-93.48841857910156,-7.385705947875977,67.87593078613281,0.25073780922879246
7,3,-14.637883186340332,74.86744689941406,-4.676883697509766,-93.02165985107422,-7.655393600463867,72.49124908447266,0.25378908670586564
7,4,-14.698725700378418,72.02787017822266,-8.628541946411133,-92.5169906616211,-7.544255256652832,72.0433349609375,0.25808223479043346
7,5,-14.586420059204102,67.02494812011719,-13.479071617126465,-92.70738983154297,-7.418816566467285,73.90426635742188,0.2615383639615559
7,6,-13.205909729003906,63.56886672973633,-21.964435577392578,-92.16801452636719,-6.563702583312988,79.26675415039062,0.2714501934372585
7,7,-12.837577819824219,63.20411682128906,-24.417869567871094,-92.58012390136719,-6.974636077880859,85.3110580444336,0.27473201457075547
7,8,-11.72547435760498,61.606346130371094,-25.469205856323242,-94.34471130371094,-7.03208065032959,85.01469421386719,0.2754492748772488
7,9,-10.605456352233887,61.07191848754883,-25.41779899597168,-95.20413208007812,-6.973566055297852,84.10623931884766,0.27516452823055687
7,10,-10.107404708862305,59.50784683227539,-27.50844955444336,-96.08771514892578,-6.86541748046875,83.54340362548828,0.2770509796054995
7,11,-9.962357521057129,58.241764068603516,-28.52235984802246,-97.08023834228516,-6.807568550109863,83.38211059570312,0.2776550806061169
7,12,-9.817127227783203,56.712650299072266,-29.362098693847656,-97.69730377197266,-6.681617736816406,83.16571044921875,0.27762248879858653
7,13,-9.068390846252441,55.11827850341797,-29.351099014282227,-97.78477478027344,-6.602212905883789,82.63204956054688,0.27608037660770013
7,14,-8.73330307006836,54.135128021240234,-29.41964340209961,-98.93273162841797,-6.652705192565918,82.09103393554688,0.275446060117268
7,15,-8.921879768371582,53.441585540771484,-28.937679290771484,-99.60693359375,-6.715546607971191,82.4861068725586,0.27406857346681496
7,16,-9.022340774536133,54.787288665771484,-26.78618812561035,-100.5365219116211,-6.954251289367676,81.36046600341797,0.2720173854121755
7,17,-9.271208763122559,53.46837615966797,-26.343101501464844,-101.89195251464844,-7.026775360107422,80.96005249023438,0.26981054311571606
7,18,-9.566744804382324,53.619388580322266,-24.56707763671875,-102.74268341064453,-6.94410514831543,80.3831787109375,0.266686362058593
7,19,-9.189833641052246,53.13701248168945,-22.96302032470703,-104.34820556640625,-6.942598342895508,80.00218200683594,0.26275690885619235
7,20,-8.98762321472168,51.289974212646484,-23.418785095214844,-104.35071563720703,-6.792548179626465,80.46430969238281,0.26136551994653967
7,21,-8.787346839904785,49.17844009399414,-24.458383560180664,-103.79563903808594,-6.580399513244629,79.32600402832031,0.2608987180612586
7,22,-8.747061729431152,49.79218673706055,-22.312541961669922,-104.031494140625,-6.594605445861816,79.13018798828125,0.25731569010479216
7,23,-9.028154373168945,48.762245178222656,-22.740646362304688,-103.93731689453125,-6.492422103881836,78.48928833007812,0.2568837113169234
7,24,-9.510820388793945,49.29035949707031,-22.76486587524414,-104.0644760131836,-6.556336402893066,76.91734313964844,0.25757978499629197
7,25,-9.347002029418945,48.94412612915039,-23.296825408935547,-104.35246276855469,-6.545244216918945,77.674560546875,0.2581325537406247
7,26,-9.667804718017578,48.00400161743164,-22.793563842773438,-105.3817138671875,-6.309597969055176,77.27743530273438,0.25553614523343227
7,27,-10.68320369720459,48.249183654785156,-23.12107276916504,-105.54633331298828,-6.464461326599121,77.18768310546875,0.2564912872078209
7,28,-10.40579605102539,47.75487518310547,-22.910568237304688,-106.89054870605469,-6.172656059265137,77.61534118652344,0.2548863809531741
7,29,-10.603508949279785,47.228355407714844,-24.42279052734375,-107.19462585449219,-6.256741523742676,77.1917724609375,0.257280962820561
7,30,-10.541645050048828,47.125831604003906,-24.342609405517578,-107.62288665771484,-6.138071060180664,77.29386901855469,0.25680982643026373
7,31,-11.088948249816895,46.30991744995117,-24.806781768798828,-107.44654083251953,-6.208904266357422,77.68251037597656,0.25675797379672194
7,32,-11.046573638916016,45.498634338378906,-24.65683937072754,-108.03720092773438,-6.131087303161621,79.31404113769531,0.2550880907659913
7,33,-11.271566390991211,44.52751159667969,-25.386110305786133,-108.34114074707031,-6.079239845275879,78.26931762695312,0.2551906813952366
7,34,-11.584424018859863,44.16129684448242,-24.937755584716797,-108.33172607421875,-6.180593490600586,78.90232849121094,0.2537080407069644
7,35,-11.464773178100586,42.5660400390625,-25.261432647705078,-109.11136627197266,-6.338911056518555,78.0511474609375,0.25179942225615454
7,36,-11.536111831665039,41.655967712402344,-25.60235023498535,-109.63115692138672,-6.434220314025879,77.27706909179688,0.25099276449513824
7,37,-11.3183012008667,41.22894287109375,-26.699426651000977,-109.03182220458984,-6.296806335449219,77.78660583496094,0.25309319660809
7,38,-11.407425880432129,41.37205505371094,-25.962966918945312,-109.10868835449219,-6.473213195800781,77.82342529296875,0.25163954388264514
7,39,-11.583629608154297,40.47747039794922,-27.013286590576172,-108.11434936523438,-6.110084533691406,77.11156463623047,0.2531001060702737
7,40,-11.713717460632324,40.14447784423828,-26.835294723510742,-108.29862976074219,-5.975530624389648,76.42723846435547,0.2521542953242388
7,41,-12.052886962890625,40.89768981933594,-26.588695526123047,-108.19367980957031,-6.118083953857422,74.04686737060547,0.2527432060677342
7,42,-12.672511100769043,41.252559661865234,-25.724905014038086,-108.65275573730469,-6.271181106567383,60.72067642211914,0.25115123734067996
7,43,-12.747591018676758,40.11181640625,-26.82416534423828,-108.60185241699219,-5.8904194831848145,57.90497589111328,0.2519470350840603
7,44,-13.304365158081055,40.2379035949707,-26.59040641784668,-108.48486328125,-5.926299095153809,58.433319091796875,0.2516685456462729
7,45,-14.59974193572998,41.975311279296875,-27.559593200683594,-107.47950744628906,-5.808493614196777,65.11695861816406,0.2566223911490919
7,46,-16.930116653442383,43.21842956542969,-29.62980842590332,-106.4263916015625,-4.816498756408691,70.93799591064453,0.2628629937906174
7,47,-18.370332717895508,42.36791229248047,-31.53403663635254,-105.29059600830078,-4.475576400756836,65.90641784667969,0.2656944561963572
7,48,-17.873218536376953,41.70706558227539,-31.480031967163086,-106.17417907714844,-4.753457069396973,65.2266616821289,0.2645831485720771
7,49,-9.029135704040527,32.642333984375,-21.78968048095703,-86.61698150634766,-6.224292755126953,49.32257080078125,0.23711483075268436
8,0,-14.780296325683594,83.52658081054688,-1.3574562072753906,-90.21454620361328,-6.9906206130981445,64.31275939941406,0.25588682687209907
8,1,-14.52565860748291,81.36164093017578,0.26682090759277344,-92.13095092773438,-7.365939140319824,65.78433227539062,0.2510298589444565
8,2,-14.057212829589844,77.3587417602539,-1.7386054992675781,-93.48841857910156,-7.385705947875977,67.87593078613281,0.25073780922879246
8,3,-14.637883186340332,74.86744689941406,-4.676883697509766,-93.02165985107422,-7.655393600463867,72.49124908447266,0.25378908670586564
8,4,-14.698725700378418,72.02787017822266,-8.628541946411133,-92.5169906616211,-7.544255256652832,72.0433349609375,0.25808223479043346
8,5,-14.586420059204102,67.02494812011719,-13.479071617126465,-92.70738983154297,-7.418816566467285,73.90426635742188,0.2615383639615559
8,6,-13.205909729003906,63.56886672973633,-21.964435577392578,-92.16801452636719,-6.563702583312988,79.26675415039062,0.2714501934372585
8,7,-12.837577819824219,63.20411682128906,-24.417869567871094,-92.58012390136719,-6.974636077880859,85.3110580444336,0.27473201457075547
8,8,-11.72547435760498,61.606346130371094,-25.469205856323242,-94.34471130371094,-7.03208065032959,85.01469421386719,0.2754492748772488
8,9,-10.605456352233887,61.07191848754883,-25.41779899597168,-95.20413208007812,-6.973566055297852,84.10623931884766,0.27516452823055687
8,10,-10.107404708862305,59.50784683227539,-27.50844955444336,-96.08771514892578,-6.86541748046875,83.54340362548828,0.2770509796054995
8,11,-9.962357521057129,58.241764068603516,-28.52235984802246,-97.08023834228516,-6.807568550109863,83.38211059570312,0.2776550806061169
8,12,-9.817127227783203,56.712650299072266,-29.362098693847656,-97.69730377197266,-6.681617736816406,83.16571044921875,0.27762248879858653
8,13,-9.068390846252441,55.11827850341797,-29.351099014282227,-97.78477478027344,-6.602212905883789,82.63204956054688,0.27608037660770013
8,14,-8.73330307006836,54.135128021240234,-29.41964340209961,-98.93273162841797,-6.652705192565918,82.09103393554688,0.275446060117268
8,15,-8.921879768371582,53.441585540771484,-28.937679290771484,-99.60693359375,-6.715546607971191,82.4861068725586,0.27406857346681496
8,16,-9.022340774536133,54.787288665771484,-26.78618812561035,-100.5365219116211,-6.954251289367676,81.36046600341797,0.2720173854121755
8,17,-9.271208763122559,53.46837615966797,-26.343101501464844,-101.89195251464844,-7.026775360107422,80.96005249023438,0.26981054311571606
8,18,-9.566744804382324,53.619388580322266,-24.56707763671875,-102.74268341064453,-6.94410514831543,80.3831787109375,0.266686362058593
8,19,-9.189833641052246,53.13701248168945,-22.96302032470703,-104.34820556640625,-6.942598342895508,80.00218200683594,0.26275690885619235
8,20,-8.98762321472168,51.289974212646484,-23.418785095214844,-104.35071563720703,-6.792548179626465,80.46430969238281,0.26136551994653967
8,21,-8.787346839904785,49.17844009399414,-24.458383560180664,-103.79563903808594,-6.580399513244629,79.32600402832031,0.2608987180612586
8,22,-8.747061729431152,49.79218673706055,-22.312541961669922,-104.031494140625,-6.594605445861816,79.13018798828125,0.25731569010479216
8,23,-9.028154373168945,48.762245178222656,-22.740646362304688,-103.93731689453125,-6.492422103881836,78.48928833007812,0.2568837113169234
8,24,-9.510820388793945,49.29035949707031,-22.76486587524414,-104.0644760131836,-6.556336402893066,76.91734313964844,0.25757978499629197
8,25,-9.347002029418945,48.94412612915039,-23.296825408935547,-104.35246276855469,-6.545244216918945,77.674560546875,0.2581325537406247
8,26,-9.667804718017578,48.00400161743164,-22.793563842773438,-105.3817138671875,-6.309597969055176,77.27743530273438,0.25553614523343227
